,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2551,2011-06-14 05:00:00,2,0,1,1,22.14,25.76,56,22.0028,26
2552,2011-06-14 06:00:00,2,0,1,1,22.14,25.76,56,19.9995,113
2553,2011-06-14 07:00:00,2,0,1,1,22.96,26.515,52,27.9993,365
2554,2011-06-14 08:00:00,2,0,1,1,23.78,27.275,49,26.0027,486
2555,2011-06-14 09:00:00,2,0,1,1,25.42,31.06,46,12.998,193
2556,2011-06-14 10:00:00,2,0,1,1,25.42,31.06,46,15.0013,130
2557,2011-06-14 11:00:00,2,0,1,1,26.24,31.06,41,19.0012,143
2558,2011-06-14 12:00:00,2,0,1,1,26.24,31.06,41,23.9994,169
2559,2011-06-14 13:00:00,2,0,1,1,26.24,31.06,44,15.0013,209
2560,2011-06-14 14:00:00,2,0,1,2,26.24,31.06,47,12.998,159
2561,2011-06-14 15:00:00,2,0,1,1,26.24,31.06,47,11.0014,178
2562,2011-06-14 16:00:00,2,0,1,1,27.88,31.82,41,12.998,330
2563,2011-06-14 17:00:00,2,0,1,3,26.24,31.06,50,19.0012,569
2564,2011-06-14 18:00:00,2,0,1,1,25.42,31.06,51,22.0028,538
2565,2011-06-14 19:00:00,2,0,1,1,26.24,31.06,50,23.9994,386
2566,2011-06-14 20:00:00,2,0,1,1,24.6,31.06,56,11.0014,297
2567,2011-06-14 21:00:00,2,0,1,1,24.6,31.06,56,19.9995,243
2568,2011-06-14 22:00:00,2,0,1,1,23.78,27.275,60,15.0013,188
2569,2011-06-14 23:00:00,2,0,1,1,22.96,26.515,68,15.0013,110
2570,2011-06-15 00:00:00,2,0,1,1,22.96,26.515,64,23.9994,52
2571,2011-06-15 01:00:00,2,0,1,1,22.14,25.76,64,19.0012,14
2572,2011-06-15 02:00:00,2,0,1,1,21.32,25.0,63,15.0013,9
2573,2011-06-15 03:00:00,2,0,1,1,20.5,24.24,68,16.9979,1
2574,2011-06-15 04:00:00,2,0,1,1,20.5,24.24,63,19.0012,4
2575,2011-06-15 05:00:00,2,0,1,1,19.68,23.485,67,19.0012,21
2576,2011-06-15 06:00:00,2,0,1,1,20.5,24.24,63,16.9979,121
2577,2011-06-15 07:00:00,2,0,1,1,22.14,25.76,60,8.9981,370
2578,2011-06-15 08:00:00,2,0,1,1,23.78,27.275,53,8.9981,498
2579,2011-06-15 09:00:00,2,0,1,1,24.6,31.06,49,0.0,207
2580,2011-06-15 10:00:00,2,0,1,1,26.24,31.06,47,11.0014,135
2581,2011-06-15 11:00:00,2,0,1,1,27.88,31.82,36,0.0,164
2582,2011-06-15 12:00:00,2,0,1,1,28.7,31.82,34,15.0013,211
2583,2011-06-15 13:00:00,2,0,1,1,30.34,32.575,28,19.0012,189
2584,2011-06-15 14:00:00,2,0,1,1,30.34,32.575,28,0.0,178
2585,2011-06-15 15:00:00,2,0,1,1,31.16,33.335,27,0.0,164
2586,2011-06-15 16:00:00,2,0,1,1,31.16,33.335,27,8.9981,312
2587,2011-06-15 17:00:00,2,0,1,1,30.34,32.575,28,7.0015,638
2588,2011-06-15 18:00:00,2,0,1,1,29.52,32.575,32,8.9981,607
2589,2011-06-15 19:00:00,2,0,1,1,28.7,31.82,37,19.0012,416
2590,2011-06-15 20:00:00,2,0,1,1,27.06,31.06,44,11.0014,330
2591,2011-06-15 21:00:00,2,0,1,1,26.24,31.06,47,15.0013,257
2592,2011-06-15 22:00:00,2,0,1,1,25.42,31.06,50,7.0015,175
2593,2011-06-15 23:00:00,2,0,1,1,25.42,31.06,53,0.0,107
2594,2011-06-16 00:00:00,2,0,1,1,24.6,31.06,56,7.0015,47
2595,2011-06-16 01:00:00,2,0,1,1,23.78,27.275,60,0.0,17
2596,2011-06-16 02:00:00,2,0,1,1,24.6,31.06,56,6.0032,5
2597,2011-06-16 03:00:00,2,0,1,2,22.96,26.515,73,6.0032,4
2598,2011-06-16 04:00:00,2,0,1,2,22.96,26.515,68,7.0015,6
2599,2011-06-16 05:00:00,2,0,1,1,24.6,30.305,64,12.998,25
2600,2011-06-16 06:00:00,2,0,1,3,23.78,27.275,73,11.0014,112
2601,2011-06-16 07:00:00,2,0,1,3,22.96,26.515,78,11.0014,188
2602,2011-06-16 08:00:00,2,0,1,2,24.6,29.545,69,8.9981,388
2603,2011-06-16 09:00:00,2,0,1,2,25.42,30.305,65,12.998,261
2604,2011-06-16 10:00:00,2,0,1,2,27.06,31.06,61,16.9979,121
2605,2011-06-16 11:00:00,2,0,1,2,27.88,31.82,61,19.9995,150
2606,2011-06-16 12:00:00,2,0,1,1,29.52,33.335,54,26.0027,206
2607,2011-06-16 13:00:00,2,0,1,2,29.52,33.335,54,16.9979,151
2608,2011-06-16 14:00:00,2,0,1,2,29.52,33.335,54,22.0028,153
2609,2011-06-16 15:00:00,2,0,1,2,28.7,32.575,61,19.9995,159
2610,2011-06-16 16:00:00,2,0,1,3,27.06,31.06,69,12.998,294
2611,2011-06-16 17:00:00,2,0,1,2,26.24,29.545,78,7.0015,272
2612,2011-06-16 18:00:00,2,0,1,1,26.24,28.79,83,15.0013,325
2613,2011-06-16 19:00:00,2,0,1,1,25.42,28.79,83,19.0012,327
2614,2011-06-16 20:00:00,2,0,1,1,25.42,28.79,83,22.0028,201
2615,2011-06-16 21:00:00,2,0,1,3,25.42,28.79,83,16.9979,188
2616,2011-06-16 22:00:00,2,0,1,3,25.42,28.79,83,16.9979,151
2617,2011-06-16 23:00:00,2,0,1,3,24.6,28.03,83,16.9979,16
2618,2011-06-17 00:00:00,2,0,1,1,22.96,26.515,88,6.0032,24
2619,2011-06-17 01:00:00,2,0,1,1,22.96,26.515,94,8.9981,23
2620,2011-06-17 02:00:00,2,0,1,1,22.96,26.515,94,7.0015,13
2621,2011-06-17 03:00:00,2,0,1,1,22.96,26.515,94,7.0015,6
2622,2011-06-17 04:00:00,2,0,1,1,22.14,25.76,94,8.9981,6
2623,2011-06-17 05:00:00,2,0,1,1,22.14,25.76,100,0.0,13
2624,2011-06-17 06:00:00,2,0,1,1,22.96,26.515,94,0.0,97
2625,2011-06-17 07:00:00,2,0,1,1,24.6,28.03,83,0.0,250
2626,2011-06-17 08:00:00,2,0,1,2,24.6,28.03,83,0.0,454
2627,2011-06-17 09:00:00,2,0,1,1,28.7,32.575,58,12.998,224
2628,2011-06-17 10:00:00,2,0,1,1,28.7,32.575,58,12.998,170
2629,2011-06-17 11:00:00,2,0,1,1,27.88,31.82,69,16.9979,181
2630,2011-06-17 12:00:00,2,0,1,1,28.7,32.575,65,16.9979,243
2631,2011-06-17 13:00:00,2,0,1,1,30.34,34.09,62,19.0012,204
2632,2011-06-17 14:00:00,2,0,1,1,31.16,34.85,52,12.998,215
2633,2011-06-17 15:00:00,2,0,1,1,31.98,34.85,43,15.0013,243
2634,2011-06-17 16:00:00,2,0,1,1,31.16,34.09,45,11.0014,355
2635,2011-06-17 17:00:00,2,0,1,3,31.16,34.09,40,12.998,552
2636,2011-06-17 18:00:00,2,0,1,3,31.16,34.09,40,12.998,450
2637,2011-06-17 19:00:00,2,0,1,3,26.24,28.79,83,16.9979,328
2638,2011-06-17 20:00:00,2,0,1,1,26.24,29.545,78,7.0015,232
2639,2011-06-17 21:00:00,2,0,1,1,26.24,29.545,78,6.0032,208
2640,2011-06-17 22:00:00,2,0,1,1,25.42,28.03,88,8.9981,175
2641,2011-06-17 23:00:00,2,0,1,1,25.42,28.79,83,8.9981,178
2642,2011-06-18 00:00:00,2,0,0,1,25.42,28.03,88,8.9981,104
2643,2011-06-18 01:00:00,2,0,0,1,25.42,28.79,83,7.0015,95
2644,2011-06-18 02:00:00,2,0,0,1,24.6,27.275,88,0.0,53
2645,2011-06-18 03:00:00,2,0,0,1,24.6,27.275,88,6.0032,20
2646,2011-06-18 04:00:00,2,0,0,1,24.6,27.275,88,6.0032,5
2647,2011-06-18 05:00:00,2,0,0,1,25.42,28.79,83,0.0,7
2648,2011-06-18 06:00:00,2,0,0,1,25.42,28.79,83,7.0015,27
2649,2011-06-18 07:00:00,2,0,0,1,26.24,29.545,78,8.9981,57
2650,2011-06-18 08:00:00,2,0,0,1,27.06,30.305,78,6.0032,131
2651,2011-06-18 09:00:00,2,0,0,1,28.7,32.575,61,15.0013,218
2652,2011-06-18 10:00:00,2,0,0,1,29.52,34.09,62,12.998,244
2653,2011-06-18 11:00:00,2,0,0,1,29.52,34.09,62,8.9981,404
2654,2011-06-18 12:00:00,2,0,0,1,30.34,34.85,66,6.0032,420
2655,2011-06-18 13:00:00,2,0,0,1,31.16,34.85,55,0.0,327
2656,2011-06-18 14:00:00,2,0,0,2,32.8,36.365,46,19.0012,334
2657,2011-06-18 15:00:00,2,0,0,2,33.62,37.88,46,8.9981,367
2658,2011-06-18 16:00:00,2,0,0,2,31.16,34.85,52,15.0013,468
2659,2011-06-18 17:00:00,2,0,0,2,31.16,34.09,48,11.0014,449
2660,2011-06-18 18:00:00,2,0,0,2,30.34,34.09,55,12.998,381
2661,2011-06-18 19:00:00,2,0,0,2,30.34,33.335,51,7.0015,326
2662,2011-06-18 20:00:00,2,0,0,2,29.52,33.335,58,8.9981,188
2663,2011-06-18 21:00:00,2,0,0,2,29.52,34.09,66,7.0015,183
2664,2011-06-18 22:00:00,2,0,0,2,29.52,34.09,62,8.9981,161
2665,2011-06-18 23:00:00,2,0,0,2,29.52,34.09,62,0.0,150
2666,2011-06-19 00:00:00,2,0,0,1,28.7,32.575,65,0.0,89
2667,2011-06-19 01:00:00,2,0,0,2,28.7,32.575,65,6.0032,76
2668,2011-06-19 02:00:00,2,0,0,1,27.88,31.82,74,6.0032,72
2669,2011-06-19 03:00:00,2,0,0,2,27.06,30.305,78,8.9981,30
2670,2011-06-19 04:00:00,2,0,0,2,27.06,31.06,74,8.9981,17
2671,2011-06-19 05:00:00,2,0,0,2,27.06,30.305,78,0.0,19
2672,2011-06-19 06:00:00,2,0,0,2,27.06,30.305,78,11.0014,33
2673,2011-06-19 07:00:00,2,0,0,2,27.06,30.305,78,11.0014,71
2674,2011-06-19 08:00:00,2,0,0,3,27.88,31.82,74,7.0015,84
2675,2011-06-19 09:00:00,2,0,0,2,27.88,31.82,74,7.0015,169
2676,2011-06-19 10:00:00,2,0,0,2,28.7,32.575,61,7.0015,244
2677,2011-06-19 11:00:00,2,0,0,2,29.52,33.335,58,6.0032,377
2678,2011-06-19 12:00:00,2,0,0,2,30.34,34.09,55,6.0032,396
2679,2011-06-19 13:00:00,2,0,0,2,30.34,33.335,51,0.0,363
2680,2011-06-19 14:00:00,2,0,0,3,30.34,34.09,58,7.0015,317
2681,2011-06-19 15:00:00,2,0,0,2,30.34,34.09,55,7.0015,362
2682,2011-06-19 16:00:00,2,0,0,2,31.16,34.09,48,0.0,378
2683,2011-06-19 17:00:00,2,0,0,1,30.34,33.335,51,0.0,397
2684,2011-06-19 18:00:00,2,0,0,2,30.34,34.09,58,6.0032,296
2685,2011-06-19 19:00:00,2,0,0,1,29.52,34.09,62,8.9981,311
2686,2011-06-19 20:00:00,2,0,0,1,28.7,32.575,70,12.998,232
2687,2011-06-19 21:00:00,2,0,0,1,27.88,31.82,79,8.9981,167
2688,2011-06-19 22:00:00,2,0,0,1,27.06,30.305,78,15.0013,152
2689,2011-06-19 23:00:00,2,0,0,1,27.06,30.305,78,12.998,92
2690,2011-07-01 00:00:00,3,0,1,1,27.06,31.06,50,0.0,68
2691,2011-07-01 01:00:00,3,0,1,1,27.06,31.06,50,0.0,31
2692,2011-07-01 02:00:00,3,0,1,1,25.42,30.305,69,0.0,13
2693,2011-07-01 03:00:00,3,0,1,1,26.24,31.06,53,0.0,11
2694,2011-07-01 04:00:00,3,0,1,1,25.42,31.06,57,0.0,6
2695,2011-07-01 05:00:00,3,0,1,1,24.6,30.305,64,8.9981,30
2696,2011-07-01 06:00:00,3,0,1,1,25.42,30.305,61,8.9981,108
2697,2011-07-01 07:00:00,3,0,1,1,27.06,31.06,54,7.0015,243
2698,2011-07-01 08:00:00,3,0,1,1,28.7,31.82,42,11.0014,492
2699,2011-07-01 09:00:00,3,0,1,1,30.34,32.575,35,11.0014,260
2700,2011-07-01 10:00:00,3,0,1,1,31.16,33.335,33,11.0014,170
2701,2011-07-01 11:00:00,3,0,1,1,32.8,34.85,26,0.0,214
2702,2011-07-01 12:00:00,3,0,1,1,32.8,34.85,26,0.0,263
2703,2011-07-01 13:00:00,3,0,1,1,32.8,34.09,24,0.0,292
2704,2011-07-01 14:00:00,3,0,1,1,33.62,34.85,23,12.998,303
2705,2011-07-01 15:00:00,3,0,1,1,33.62,34.85,21,16.9979,381
2706,2011-07-01 16:00:00,3,0,1,1,33.62,34.85,17,0.0,427
2707,2011-07-01 17:00:00,3,0,1,1,33.62,34.85,21,12.998,461
2708,2011-07-01 18:00:00,3,0,1,1,32.8,34.09,24,16.9979,422
2709,2011-07-01 19:00:00,3,0,1,1,31.98,33.335,25,12.998,318
2710,2011-07-01 20:00:00,3,0,1,1,29.52,32.575,42,15.0013,269
2711,2011-07-01 21:00:00,3,0,1,1,28.7,31.82,45,12.998,218
2712,2011-07-01 22:00:00,3,0,1,1,28.7,31.82,42,0.0,222
2713,2011-07-01 23:00:00,3,0,1,1,27.88,31.82,47,6.0032,140
2714,2011-07-02 00:00:00,3,0,0,1,27.88,31.82,47,6.0032,115
2715,2011-07-02 01:00:00,3,0,0,1,27.06,31.06,54,0.0,78
2716,2011-07-02 02:00:00,3,0,0,1,26.24,31.06,53,0.0,52
2717,2011-07-02 03:00:00,3,0,0,1,26.24,31.06,53,0.0,26
2718,2011-07-02 04:00:00,3,0,0,1,25.42,30.305,61,0.0,11
2719,2011-07-02 05:00:00,3,0,0,1,23.78,27.275,73,7.0015,14
2720,2011-07-02 06:00:00,3,0,0,1,25.42,30.305,69,7.0015,32
2721,2011-07-02 07:00:00,3,0,0,1,26.24,30.305,65,0.0,45
2722,2011-07-02 08:00:00,3,0,0,1,27.88,31.82,57,0.0,132
2723,2011-07-02 09:00:00,3,0,0,1,30.34,33.335,51,6.0032,179
2724,2011-07-02 10:00:00,3,0,0,1,32.8,35.605,36,0.0,271
2725,2011-07-02 11:00:00,3,0,0,1,32.8,35.605,36,6.0032,357
2726,2011-07-02 12:00:00,3,0,0,1,33.62,35.605,30,8.9981,374
2727,2011-07-02 13:00:00,3,0,0,1,33.62,35.605,30,7.0015,404
2728,2011-07-02 14:00:00,3,0,0,1,34.44,35.605,20,0.0,392
2729,2011-07-02 15:00:00,3,0,0,1,35.26,36.365,19,11.0014,331
2730,2011-07-02 16:00:00,3,0,0,1,36.08,37.12,22,15.0013,398
2731,2011-07-02 17:00:00,3,0,0,1,34.44,36.365,30,15.0013,349
2732,2011-07-02 18:00:00,3,0,0,1,33.62,35.605,30,19.0012,383
2733,2011-07-02 19:00:00,3,0,0,1,32.8,34.85,33,15.0013,305
2734,2011-07-02 20:00:00,3,0,0,1,31.16,34.09,45,19.0012,284
2735,2011-07-02 21:00:00,3,0,0,1,30.34,33.335,48,12.998,232
2736,2011-07-02 22:00:00,3,0,0,1,29.52,33.335,51,11.0014,201
2737,2011-07-02 23:00:00,3,0,0,1,29.52,33.335,54,19.0012,154
2738,2011-07-03 00:00:00,3,0,0,1,28.7,32.575,58,15.0013,144
2739,2011-07-03 01:00:00,3,0,0,2,28.7,32.575,61,11.0014,78
2740,2011-07-03 02:00:00,3,0,0,1,28.7,32.575,58,12.998,69
2741,2011-07-03 03:00:00,3,0,0,3,27.88,31.82,65,6.0032,33
2742,2011-07-03 04:00:00,3,0,0,3,27.88,31.82,65,6.0032,5
2743,2011-07-03 05:00:00,3,0,0,3,25.42,28.79,83,12.998,1
2744,2011-07-03 06:00:00,3,0,0,2,25.42,27.275,94,6.0032,3
2745,2011-07-03 07:00:00,3,0,0,2,26.24,28.79,89,12.998,25
2746,2011-07-03 08:00:00,3,0,0,1,27.88,31.82,79,15.0013,92
2747,2011-07-03 09:00:00,3,0,0,1,28.7,33.335,74,16.9979,181
2748,2011-07-03 10:00:00,3,0,0,1,30.34,34.85,66,11.0014,264
2749,2011-07-03 11:00:00,3,0,0,1,31.16,35.605,62,7.0015,390
2750,2011-07-03 12:00:00,3,0,0,1,32.8,37.88,55,7.0015,404
2751,2011-07-03 13:00:00,3,0,0,1,32.8,38.635,59,15.0013,421
2752,2011-07-03 14:00:00,3,0,0,1,33.62,39.395,56,16.9979,375
2753,2011-07-03 15:00:00,3,0,0,1,34.44,40.15,53,19.9995,376
2754,2011-07-03 16:00:00,3,0,0,1,34.44,40.15,53,19.9995,414
2755,2011-07-03 17:00:00,3,0,0,3,32.8,37.12,49,56.9969,358
2756,2011-07-03 18:00:00,3,0,0,3,32.8,37.12,49,56.9969,181
2757,2011-07-03 19:00:00,3,0,0,2,27.06,30.305,83,12.998,183
2758,2011-07-03 20:00:00,3,0,0,3,27.06,30.305,83,0.0,176
2759,2011-07-03 21:00:00,3,0,0,2,27.06,30.305,83,11.0014,167
2760,2011-07-03 22:00:00,3,0,0,2,27.06,30.305,78,7.0015,162
2761,2011-07-03 23:00:00,3,0,0,1,26.24,28.79,83,11.0014,147
2762,2011-07-04 00:00:00,3,1,0,1,26.24,28.79,83,8.9981,140
2763,2011-07-04 01:00:00,3,1,0,1,26.24,28.79,83,6.0032,119
2764,2011-07-04 02:00:00,3,1,0,1,26.24,28.79,83,0.0,63
2765,2011-07-04 03:00:00,3,1,0,1,26.24,29.545,78,0.0,26
2766,2011-07-04 04:00:00,3,1,0,2,27.06,30.305,78,6.0032,12
2767,2011-07-04 05:00:00,3,1,0,2,26.24,28.79,83,8.9981,4
2768,2011-07-04 06:00:00,3,1,0,1,26.24,28.79,89,11.0014,16
2769,2011-07-04 07:00:00,3,1,0,1,27.06,30.305,83,8.9981,36
2770,2011-07-04 08:00:00,3,1,0,1,28.7,33.335,74,7.0015,86
2771,2011-07-04 09:00:00,3,1,0,2,29.52,34.09,66,6.0032,238
2772,2011-07-04 10:00:00,3,1,0,2,31.16,34.85,55,6.0032,280
2773,2011-07-04 11:00:00,3,1,0,2,31.16,34.85,55,6.0032,349
2774,2011-07-04 12:00:00,3,1,0,2,31.98,35.605,52,0.0,447
2775,2011-07-04 13:00:00,3,1,0,2,31.98,35.605,49,0.0,423
2776,2011-07-04 14:00:00,3,1,0,1,32.8,36.365,46,0.0,408
2777,2011-07-04 15:00:00,3,1,0,1,33.62,37.12,43,6.0032,408
2778,2011-07-04 16:00:00,3,1,0,1,33.62,37.12,41,0.0,452
2779,2011-07-04 17:00:00,3,1,0,1,32.8,36.365,46,0.0,436
2780,2011-07-04 18:00:00,3,1,0,1,32.8,36.365,46,8.9981,418
2781,2011-07-04 19:00:00,3,1,0,2,31.98,35.605,49,11.0014,375
2782,2011-07-04 20:00:00,3,1,0,2,31.16,34.85,55,7.0015,386
2783,2011-07-04 21:00:00,3,1,0,2,30.34,34.09,62,7.0015,457
2784,2011-07-04 22:00:00,3,1,0,2,30.34,34.09,62,8.9981,326
2785,2011-07-04 23:00:00,3,1,0,2,29.52,34.09,70,7.0015,138
2786,2011-07-05 00:00:00,3,0,1,2,28.7,32.575,65,11.0014,55
2787,2011-07-05 01:00:00,3,0,1,1,28.7,32.575,65,7.0015,39
2788,2011-07-05 02:00:00,3,0,1,1,27.06,31.06,74,6.0032,13
2789,2011-07-05 03:00:00,3,0,1,1,27.06,31.06,74,15.0013,8
2790,2011-07-05 04:00:00,3,0,1,1,27.06,31.06,69,11.0014,5
2791,2011-07-05 05:00:00,3,0,1,1,27.06,31.06,69,0.0,20
2792,2011-07-05 06:00:00,3,0,1,1,27.06,31.06,74,6.0032,94
2793,2011-07-05 07:00:00,3,0,1,1,28.7,32.575,65,6.0032,270
2794,2011-07-05 08:00:00,3,0,1,1,29.52,34.09,62,8.9981,432
2795,2011-07-05 09:00:00,3,0,1,1,30.34,34.09,58,8.9981,227
2796,2011-07-05 10:00:00,3,0,1,1,31.16,34.85,52,7.0015,139
2797,2011-07-05 11:00:00,3,0,1,1,31.98,34.85,46,7.0015,172
2798,2011-07-05 12:00:00,3,0,1,1,32.8,36.365,43,7.0015,201
2799,2011-07-05 13:00:00,3,0,1,1,33.62,37.12,43,7.0015,203
2800,2011-07-05 14:00:00,3,0,1,1,32.8,37.12,49,11.0014,178
2801,2011-07-05 15:00:00,3,0,1,1,33.62,37.12,43,0.0,162
2802,2011-07-05 16:00:00,3,0,1,1,33.62,37.88,46,7.0015,281
2803,2011-07-05 17:00:00,3,0,1,1,33.62,37.88,46,7.0015,545
2804,2011-07-05 18:00:00,3,0,1,1,32.8,37.88,55,11.0014,496
2805,2011-07-05 19:00:00,3,0,1,1,32.8,38.635,59,8.9981,368
2806,2011-07-05 20:00:00,3,0,1,1,31.16,36.365,66,7.0015,284
2807,2011-07-05 21:00:00,3,0,1,1,31.98,37.12,62,16.9979,245
2808,2011-07-05 22:00:00,3,0,1,1,31.16,36.365,66,15.0013,155
2809,2011-07-05 23:00:00,3,0,1,1,30.34,34.85,66,11.0014,73
2810,2011-07-06 00:00:00,3,0,1,1,29.52,34.85,74,12.998,37
2811,2011-07-06 01:00:00,3,0,1,1,28.7,33.335,74,8.9981,15
2812,2011-07-06 02:00:00,3,0,1,1,28.7,33.335,79,6.0032,5
2813,2011-07-06 03:00:00,3,0,1,1,28.7,33.335,79,0.0,6
2814,2011-07-06 04:00:00,3,0,1,2,27.88,31.82,83,6.0032,6
2815,2011-07-06 05:00:00,3,0,1,1,27.88,31.82,83,6.0032,35
2816,2011-07-06 06:00:00,3,0,1,1,28.7,33.335,79,6.0032,121
2817,2011-07-06 07:00:00,3,0,1,2,29.52,34.85,79,0.0,312
2818,2011-07-06 08:00:00,3,0,1,2,29.52,34.85,74,7.0015,428
2819,2011-07-06 09:00:00,3,0,1,3,28.7,33.335,79,12.998,189
2820,2011-07-06 10:00:00,3,0,1,3,28.7,33.335,79,6.0032,43
2821,2011-07-06 11:00:00,3,0,1,2,29.52,34.85,74,0.0,127
2822,2011-07-06 12:00:00,3,0,1,2,30.34,34.85,66,6.0032,152
2823,2011-07-06 13:00:00,3,0,1,2,30.34,34.85,70,7.0015,140
2824,2011-07-06 14:00:00,3,0,1,1,31.16,36.365,66,19.0012,163
2825,2011-07-06 15:00:00,3,0,1,1,31.16,36.365,70,19.0012,185
2826,2011-07-06 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,275
2827,2011-07-06 17:00:00,3,0,1,1,31.98,37.12,59,15.0013,596
2828,2011-07-06 18:00:00,3,0,1,1,31.16,35.605,62,12.998,563
2829,2011-07-06 19:00:00,3,0,1,1,30.34,34.85,70,15.0013,394
2830,2011-07-06 20:00:00,3,0,1,1,29.52,34.85,74,16.9979,312
2831,2011-07-06 21:00:00,3,0,1,1,28.7,33.335,79,12.998,241
2832,2011-07-06 22:00:00,3,0,1,1,28.7,33.335,79,12.998,186
2833,2011-07-06 23:00:00,3,0,1,1,27.88,31.82,83,15.0013,98
2834,2011-07-07 00:00:00,3,0,1,1,27.06,29.545,89,8.9981,35
2835,2011-07-07 01:00:00,3,0,1,1,27.06,29.545,89,12.998,16
2836,2011-07-07 02:00:00,3,0,1,1,27.06,29.545,89,12.998,8
2837,2011-07-07 03:00:00,3,0,1,1,26.24,28.03,94,7.0015,4
2838,2011-07-07 04:00:00,3,0,1,1,26.24,28.79,89,7.0015,4
2839,2011-07-07 05:00:00,3,0,1,1,26.24,28.79,89,7.0015,32
2840,2011-07-07 06:00:00,3,0,1,2,26.24,28.79,89,8.9981,118
2841,2011-07-07 07:00:00,3,0,1,2,27.06,29.545,89,7.0015,292
2842,2011-07-07 08:00:00,3,0,1,2,28.7,33.335,79,12.998,443
2843,2011-07-07 09:00:00,3,0,1,1,30.34,34.85,70,11.0014,179
2844,2011-07-07 10:00:00,3,0,1,1,31.98,37.12,62,0.0,101
2845,2011-07-07 11:00:00,3,0,1,1,33.62,38.635,52,8.9981,142
2846,2011-07-07 12:00:00,3,0,1,1,34.44,38.635,41,0.0,171
2847,2011-07-07 13:00:00,3,0,1,1,35.26,39.395,41,0.0,155
2848,2011-07-07 14:00:00,3,0,1,1,35.26,39.395,41,16.9979,160
2849,2011-07-07 15:00:00,3,0,1,1,35.26,39.395,41,16.9979,166
2850,2011-07-07 16:00:00,3,0,1,1,35.26,38.635,39,15.0013,265
2851,2011-07-07 17:00:00,3,0,1,1,35.26,37.88,36,16.9979,569
2852,2011-07-07 18:00:00,3,0,1,1,34.44,37.88,44,19.9995,562
2853,2011-07-07 19:00:00,3,0,1,1,33.62,38.635,52,19.0012,365
2854,2011-07-07 20:00:00,3,0,1,1,31.16,35.605,58,23.9994,285
2855,2011-07-07 21:00:00,3,0,1,1,30.34,34.09,62,11.0014,209
2856,2011-07-07 22:00:00,3,0,1,1,30.34,34.09,62,11.0014,182
2857,2011-07-07 23:00:00,3,0,1,1,29.52,34.09,66,0.0,129
2858,2011-07-08 00:00:00,3,0,1,1,30.34,34.85,66,7.0015,47
2859,2011-07-08 01:00:00,3,0,1,1,29.52,34.85,79,0.0,34
2860,2011-07-08 02:00:00,3,0,1,2,28.7,33.335,74,11.0014,22
2861,2011-07-08 03:00:00,3,0,1,1,27.88,31.82,79,7.0015,6
2862,2011-07-08 04:00:00,3,0,1,1,28.7,33.335,79,16.9979,11
2863,2011-07-08 05:00:00,3,0,1,1,27.88,31.82,79,16.9979,27
2864,2011-07-08 06:00:00,3,0,1,1,28.7,33.335,74,7.0015,102
2865,2011-07-08 07:00:00,3,0,1,2,28.7,33.335,79,12.998,332
2866,2011-07-08 08:00:00,3,0,1,2,29.52,34.85,74,16.9979,457
2867,2011-07-08 09:00:00,3,0,1,2,31.16,36.365,70,19.9995,241
2868,2011-07-08 10:00:00,3,0,1,2,30.34,34.85,70,23.9994,138
2869,2011-07-08 11:00:00,3,0,1,2,30.34,35.605,74,16.9979,165
2870,2011-07-08 12:00:00,3,0,1,2,31.16,36.365,70,19.0012,213
2871,2011-07-08 13:00:00,3,0,1,2,31.98,37.88,66,19.0012,229
2872,2011-07-08 14:00:00,3,0,1,2,32.8,39.395,63,23.9994,216
2873,2011-07-08 15:00:00,3,0,1,2,32.8,39.395,63,23.9994,141
2874,2011-07-08 16:00:00,3,0,1,3,27.88,31.82,83,30.0026,132
2875,2011-07-08 17:00:00,3,0,1,3,27.06,29.545,89,30.0026,167
2876,2011-07-08 18:00:00,3,0,1,1,27.06,30.305,83,6.0032,316
2877,2011-07-08 19:00:00,3,0,1,1,27.06,30.305,83,6.0032,270
2878,2011-07-08 20:00:00,3,0,1,1,27.06,30.305,83,11.0014,250
2879,2011-07-08 21:00:00,3,0,1,2,27.06,30.305,83,16.9979,204
2880,2011-07-08 22:00:00,3,0,1,2,27.06,30.305,78,12.998,169
2881,2011-07-08 23:00:00,3,0,1,2,27.06,30.305,78,6.0032,151
2882,2011-07-09 00:00:00,3,0,0,2,27.06,30.305,83,8.9981,121
2883,2011-07-09 01:00:00,3,0,0,2,26.24,28.79,89,7.0015,53
2884,2011-07-09 02:00:00,3,0,0,1,26.24,28.79,89,11.0014,55
2885,2011-07-09 03:00:00,3,0,0,1,26.24,28.79,89,8.9981,30
2886,2011-07-09 04:00:00,3,0,0,1,26.24,28.79,83,15.0013,6
2887,2011-07-09 05:00:00,3,0,0,2,25.42,28.03,88,11.0014,15
2888,2011-07-09 06:00:00,3,0,0,2,26.24,28.79,83,12.998,38
2889,2011-07-09 07:00:00,3,0,0,1,27.06,30.305,78,12.998,71
2890,2011-07-09 08:00:00,3,0,0,1,28.7,32.575,70,16.9979,182
2891,2011-07-09 09:00:00,3,0,0,1,30.34,34.09,58,19.0012,247
2892,2011-07-09 10:00:00,3,0,0,1,31.16,34.85,52,11.0014,264
